submission_date,state,tot_death,new_death
1/13/2022,KY,13276,33
8/29/2020,AZ,5007,29
7/2/2020,KY,699,9
9/1/2021,NJ,26902,20
7/16/2020,SC,1039,38
6/29/2020,SC,721,5
8/29/2020,NJ,15933,3
9/25/2021,MN,8176,7
2/7/2020,KY,0,0
12/9/2021,SC,14379,13
7/3/2021,NJ,26472,5
1/22/2021,DC,867,3
10/13/2021,MN,8478,24
2/6/2021,VA,6778,4
2/18/2021,SC,8157,36
10/26/2021,AZ,20963,102
2/27/2020,DC,0,0
10/16/2020,MN,2212,13
4/6/2022,LA,17162,8
1/26/2021,AZ,12448,209
9/5/2021,LA,12741,17
1/4/2022,NJ,29151,78
2/15/2022,MN,12022,32
6/23/2021,VA,11379,11
2/8/2021,NJ,22011,22
1/6/2022,DC,1225,3
11/23/2021,AZ,22062,120
7/26/2020,WY,25,0
3/3/2021,KY,7068,10
8/8/2020,MN,1698,9
2/28/2022,AZ,27946,0
1/31/2022,NJ,31442,30
1/14/2021,LA,8080,58
10/3/2021,WY,996,0
10/23/2021,LA,14462,0
3/11/2022,FSM,0,0
6/1/2020,NJ,11721,23
12/7/2021,KY,12277,16
10/8/2021,NJ,27570,19
5/21/2021,AZ,17531,22
10/16/2021,KY,11295,35
12/22/2020,LA,7158,51
11/23/2020,RI,1306,6
5/29/2021,AZ,17628,19
9/26/2020,NJ,16103,6
3/11/2020,SC,0,0
4/3/2022,AZ,29268,0
1/29/2021,RI,2148,10
1/24/2020,OR,0,0
5/5/2020,DC,264,6
5/18/2021,MN,7403,14
7/19/2020,LA,3543,34
10/15/2020,FSM,0,0
3/13/2021,KY,7213,24
4/7/2022,RI,3524,0
8/30/2020,FSM,0,0
5/7/2021,NJ,25769,29
2/6/2022,AZ,26639,11
9/21/2020,VA,3060,39
2/8/2022,OR,6265,21
6/27/2021,RI,2727,0
9/9/2021,KY,9381,60
1/2/2022,LA,14986,0
5/6/2020,NJ,8549,305
3/18/2021,NJ,24076,31
12/23/2020,KY,4410,60
6/9/2020,MN,1267,39
1/8/2022,WY,1572,0
3/20/2021,KY,7280,8
6/11/2020,RI,823,11
2/12/2020,SC,0,0
1/28/2021,SC,6919,230
5/7/2021,WY,710,0
4/10/2020,LA,755,53
3/11/2020,KY,0,0
12/1/2021,OR,5186,25
9/6/2021,VA,11947,13
2/7/2022,VA,17227,381
11/15/2020,WY,144,0
11/5/2021,MN,8952,35
8/15/2021,OR,2943,4
10/5/2021,LA,14068,41
10/20/2021,AZ,20721,47
3/13/2021,AZ,16546,27
1/26/2022,RI,3297,12
7/17/2021,DC,1146,0
3/2/2020,AZ,0,0
1/10/2021,SC,5819,55
11/18/2021,RI,2902,1
12/15/2021,NJ,28643,30
9/11/2021,OR,3424,10
4/15/2022,MN,12714,6
10/7/2020,SC,3476,17
10/16/2021,WY,1080,0
7/9/2021,KY,7951,2
12/13/2021,NJ,28589,13
10/23/2020,DC,642,0
9/14/2020,MN,1979,5
9/16/2021,DC,1167,0
6/20/2020,VA,1611,4
10/20/2021,MN,8613,32
8/15/2020,LA,4430,0
4/4/2020,KY,50,8
12/21/2021,LA,14937,3
12/6/2021,RI,2948,4
3/14/2020,KY,0,0
11/20/2020,MN,3206,68
12/26/2020,AZ,8424,15
1/23/2020,FSM,0,0
6/20/2021,WY,734,0
9/29/2021,RI,2835,2
3/18/2021,AZ,16645,59
10/30/2020,KY,2036,18
1/27/2020,NJ,0,0
5/21/2021,OR,2613,7
2/5/2022,OR,6214,0
8/6/2021,AZ,18342,42
4/2/2022,AZ,29268,0
9/7/2020,LA,5105,12
10/5/2020,VA,3291,15
2/6/2020,KY,0,0
7/18/2021,RI,2736,0
7/29/2020,RI,1006,2
3/31/2021,MN,6926,12
8/27/2021,WY,835,0
10/5/2021,AZ,20211,74
4/20/2020,KY,176,10
12/18/2020,RI,1620,23
6/6/2021,KY,7813,3
1/13/2021,SC,5918,50
5/3/2021,DC,1106,0
3/5/2020,RI,0,0
2/1/2021,KY,6292,37
5/29/2021,VA,11173,13
12/26/2021,SC,14632,12
7/28/2020,LA,3812,26
4/21/2021,NJ,25271,65
9/6/2020,KY,1275,9
1/5/2021,OR,1550,44
2/1/2020,OR,0,0
9/17/2021,AZ,19379,19
9/30/2020,MN,2089,17
7/3/2020,MN,1503,0
5/19/2021,DC,1124,2
4/23/2020,RI,189,8
7/1/2021,NJ,26462,5
2/6/2021,KY,6465,35
3/13/2020,WY,0,0
5/23/2020,VA,1171,12
11/21/2020,SC,4239,31
4/9/2020,VA,121,12
7/3/2020,KY,703,4
11/22/2020,SC,4280,41
12/11/2021,WY,1472,0
3/10/2022,KY,15089,9
8/6/2021,KY,8160,16
4/27/2021,VA,10735,11
3/11/2020,NJ,1,0
7/17/2020,LA,3509,24
7/8/2021,NJ,26493,3
8/26/2021,DC,1158,3
1/17/2021,OR,1800,1
2/2/2022,KY,14004,40
12/3/2020,RI,1396,9
11/11/2021,WY,1298,0
1/26/2020,FSM,0,0
8/27/2021,RI,2763,2
2/2/2022,FSM,0,0
6/16/2020,WY,18,0
6/8/2021,WY,725,5
11/25/2020,NJ,16886,67
8/19/2021,AZ,18508,4
7/27/2020,OR,289,0
2/7/2020,RI,0,0
4/9/2022,LA,17177,0
1/3/2022,VA,15624,23
6/17/2021,NJ,26364,7
12/9/2020,LA,6684,32
9/5/2020,FSM,0,0
2/9/2020,DC,0,0
8/8/2020,KY,955,10
4/5/2022,KY,15222,1
10/26/2021,SC,13604,6
11/1/2021,NJ,27980,8
2/7/2022,KY,14205,36
12/10/2020,FSM,0,0
5/29/2020,WY,15,0
6/6/2021,VA,11245,9
5/1/2021,SC,9484,8
3/26/2020,LA,83,10
12/4/2020,WY,257,0
9/7/2020,AZ,5219,-2
4/10/2022,OR,7296,0
1/26/2020,LA,0,0
10/26/2020,RI,1183,1
8/2/2020,OR,326,1
5/4/2020,FSM,0,0
5/30/2021,NJ,26207,6
2/23/2020,AZ,0,0
1/12/2021,WY,522,33
10/9/2020,DC,634,0
9/20/2020,MN,2021,6
7/23/2020,NJ,15730,23
2/28/2022,KY,14902,24
2/10/2020,SC,0,0
8/6/2020,LA,4146,50
6/26/2020,VA,1724,24
5/28/2020,FSM,0,0
4/11/2021,AZ,17086,-6
4/9/2020,AZ,89,9
12/6/2021,AZ,22589,0
11/9/2020,WY,114,0
1/11/2022,VA,15750,34
4/13/2020,KY,116,9
5/22/2021,KY,7723,5
12/31/2020,LA,7488,40
2/12/2020,NJ,0,0
5/22/2020,NJ,10985,142
2/3/2020,RI,0,0
7/22/2021,DC,1146,0
3/15/2020,AZ,0,0
1/23/2022,RI,3272,8
12/8/2021,OR,5318,19
6/27/2020,VA,1732,8
5/8/2021,RI,2687,1
10/4/2021,DC,1178,2
3/7/2021,SC,8719,35
7/7/2020,AZ,1927,117
3/10/2021,NJ,23768,133
2/9/2020,RI,0,0
12/28/2020,FSM,0,0
1/20/2022,OR,5916,8
6/5/2020,KY,543,9
7/22/2020,RI,996,1
1/9/2021,FSM,0,0
11/11/2020,AZ,6228,36
5/21/2020,KY,443,8
7/12/2021,OR,2797,3
2/21/2022,OR,6456,0
2/3/2020,MN,0,0
3/9/2020,NJ,0,0
6/22/2020,NJ,12895,25
8/15/2020,NJ,15903,0
10/7/2020,AZ,5733,20
11/7/2020,FSM,0,0
9/1/2020,AZ,5044,15
4/5/2021,MN,6963,10
3/12/2022,SC,17379,4
7/11/2021,VA,11450,0
2/17/2020,SC,0,0
10/31/2020,DC,646,0
6/10/2020,WY,18,1
4/6/2020,AZ,65,1
6/17/2020,VA,1586,3
8/13/2021,KY,8282,26
6/22/2021,RI,2725,2
7/2/2020,VA,1816,30
6/23/2021,WY,740,6
11/7/2020,DC,654,2
6/2/2020,SC,499,6
4/15/2021,LA,10273,9
11/29/2021,KY,12128,18
6/2/2021,MN,7520,0
1/17/2021,SC,6243,127
12/23/2021,VA,15294,36
1/3/2022,NJ,29073,17
8/14/2021,AZ,18462,27
5/13/2020,LA,2381,34
2/23/2022,SC,16635,12
3/25/2020,FSM,0,0
3/7/2022,OR,6743,34
1/19/2021,LA,8324,71
12/5/2021,SC,14326,3
6/29/2020,VA,1763,23
4/12/2021,OR,2441,1
7/11/2021,RI,2729,0
3/14/2022,LA,16913,26
1/24/2020,DC,0,0
8/18/2021,NJ,26721,6
9/3/2021,OR,3272,24
3/2/2021,LA,9647,19
5/17/2021,VA,11042,13
1/14/2022,FSM,0,0
2/18/2021,OR,2149,6
8/23/2021,FSM,0,0
6/2/2020,KY,518,3
4/15/2021,OR,2455,6
2/4/2022,SC,15813,46
12/3/2020,NJ,17209,64
11/15/2021,DC,1195,1
11/8/2021,RI,2881,0
12/18/2020,SC,4874,28
2/24/2020,KY,0,0
2/20/2022,SC,16620,16
5/12/2021,OR,2559,10
9/28/2020,FSM,0,0
10/8/2021,MN,8408,20
12/11/2020,VA,4409,39
6/21/2020,FSM,0,0
5/21/2020,AZ,763,16
12/19/2021,NJ,28714,6
10/19/2021,FSM,0,0
3/7/2020,NJ,0,0
4/2/2021,FSM,0,0
1/18/2021,VA,5798,59
7/1/2021,SC,9846,7
4/29/2021,WY,707,0
3/28/2022,WY,1783,0
4/13/2022,KY,15238,14
2/5/2022,WY,1650,0
10/7/2021,WY,1041,0
4/7/2021,WY,701,0
3/6/2020,RI,0,0
4/14/2020,VA,195,41
9/30/2021,MN,8256,13
10/12/2021,VA,13286,67
11/28/2020,DC,678,1
7/14/2021,DC,1145,1
12/3/2020,OR,973,20
5/20/2021,SC,9650,2
8/29/2021,RI,2767,0
5/15/2021,KY,7682,8
3/1/2022,DC,1321,3
6/6/2020,OR,163,2
3/27/2022,KY,15210,1
11/7/2020,RI,1230,7
3/1/2021,OR,2212,4
2/27/2021,OR,2208,2
11/28/2021,FSM,0,0
2/20/2020,FSM,0,0
11/27/2020,FSM,0,0
9/19/2020,SC,3167,20
9/6/2020,OR,481,1
5/2/2020,LA,1950,-20
6/10/2020,MN,1280,13
3/30/2022,FSM,0,0
9/10/2021,AZ,19147,6
1/30/2020,AZ,0,0
2/4/2022,MN,11749,38
12/24/2020,AZ,8294,115
5/2/2020,OR,109,5
12/11/2020,FSM,0,0
6/20/2020,NJ,12857,22
6/23/2021,MN,7648,5
5/19/2020,VA,1074,33
11/9/2020,DC,655,1
3/3/2022,SC,16975,30
10/15/2021,DC,1183,0
7/30/2020,LA,3925,42
6/4/2021,NJ,26265,18
7/27/2021,FSM,0,0
9/18/2020,WY,49,0
11/10/2020,SC,4043,5
1/14/2022,DC,1255,10
2/27/2021,RI,2502,7
11/6/2021,WY,1243,0
9/20/2020,LA,5366,26
12/23/2020,RI,1699,26
6/9/2021,AZ,17715,2
6/9/2021,MN,7570,8
10/2/2021,WY,996,0
4/8/2022,FSM,0,0
12/19/2021,SC,14529,31
3/8/2022,RI,3492,0
9/18/2021,WY,918,0
3/3/2021,RI,2527,9
12/20/2020,DC,737,7
3/27/2022,LA,17076,0
4/11/2020,VA,130,9
2/2/2020,DC,0,0
12/13/2021,FSM,0,0
3/25/2020,OR,10,2
2/17/2022,KY,14584,39
3/6/2020,NJ,0,0
8/22/2020,SC,2456,54
2/24/2021,LA,9528,25
12/26/2021,OR,5598,0
10/16/2021,NJ,27720,28
3/12/2021,MN,6805,13
2/1/2022,RI,3357,13
3/27/2022,NJ,33211,1
4/20/2020,WY,2,0
1/14/2021,RI,1991,9
8/11/2021,AZ,18406,6
7/17/2021,KY,7985,0
3/7/2020,MN,0,0
2/23/2020,OR,0,0
2/19/2022,WY,1689,0
12/31/2021,VA,15601,14
8/4/2020,NJ,15857,11
4/21/2020,DC,112,7
3/2/2021,VA,9326,383
9/24/2020,WY,50,0
3/4/2022,RI,3490,2
9/25/2021,OR,3691,9
7/28/2021,SC,9937,11
1/21/2022,FSM,0,0
12/23/2021,NJ,28822,32
2/28/2020,NJ,0,0
12/15/2021,SC,14463,10
2/18/2022,MN,12131,31
2/19/2020,KY,0,0
2/23/2022,RI,3432,0
2/8/2021,WY,624,0
12/31/2020,VA,5081,49
4/30/2021,KY,7596,5
1/16/2022,AZ,25211,40
5/8/2021,MN,7317,8
11/2/2021,LA,14565,10
12/15/2021,RI,2980,5
2/25/2021,FSM,0,0
11/14/2021,AZ,21653,2
4/3/2021,WY,700,0
12/7/2021,LA,14844,7
4/17/2020,RI,118,13
3/9/2020,RI,0,0
7/8/2021,LA,10771,6
9/19/2020,RI,1090,3
5/30/2021,RI,2710,0
8/11/2020,NJ,15890,12
7/21/2021,SC,9908,9
8/25/2020,RI,1038,4
8/16/2020,SC,2254,54
8/11/2021,WY,793,0
10/5/2021,KY,10867,40
10/19/2020,DC,641,0
2/2/2020,FSM,0,0
8/16/2020,NJ,15903,0
5/11/2020,KY,366,8
8/10/2020,KY,974,10
4/11/2020,AZ,108,11
9/17/2020,NJ,16057,3
10/21/2021,SC,13448,43
6/13/2020,NJ,12589,100
9/23/2021,LA,13702,45
12/15/2020,NJ,17872,97
7/19/2020,OR,260,3
4/19/2021,KY,7523,7
7/31/2020,WY,26,0
3/4/2022,OR,6709,23
2/9/2021,SC,7697,5
3/5/2021,NJ,23521,30
1/24/2022,SC,15165,2
9/28/2020,AZ,5624,1
3/15/2021,VA,10104,44
1/28/2021,MN,6208,16
12/24/2020,LA,7272,46
2/2/2020,SC,0,0
7/12/2021,FSM,0,0
3/1/2022,VA,18861,49
1/22/2022,WY,1601,0
10/21/2020,VA,3524,9
6/10/2021,OR,2726,10
5/6/2020,OR,115,2
7/18/2021,VA,11484,1
1/17/2021,NJ,20439,25
1/30/2022,AZ,26206,23
9/27/2021,OR,3709,9
4/16/2020,VA,231,23
9/11/2020,KY,1331,12
1/22/2022,NJ,30746,128
7/26/2020,VA,2082,4
8/1/2021,SC,9957,4
12/13/2021,MN,10042,46
8/26/2021,SC,10462,56
1/31/2021,SC,7060,31
4/20/2020,FSM,0,0
3/15/2021,OR,2324,2
4/3/2022,RI,3522,0
10/20/2021,DC,1185,0
3/8/2021,MN,6624,6
4/5/2020,WY,0,0
3/31/2021,SC,9121,19
7/2/2020,WY,20,0
10/13/2020,LA,5679,10
3/29/2021,DC,1059,3
5/29/2020,KY,497,7
12/26/2020,MN,5166,57
12/31/2021,SC,14669,19
3/1/2022,MN,12311,22
2/9/2021,AZ,14286,231
9/24/2020,VA,3136,23
2/18/2021,MN,6472,14
4/12/2020,NJ,2350,163
4/11/2020,OR,51,3
5/24/2020,DC,432,5
5/6/2020,DC,277,13
10/18/2021,VA,13538,36
11/29/2021,WY,1347,0
12/20/2020,MN,4909,70
11/28/2020,MN,3580,45
2/1/2022,VA,16412,160
5/20/2021,KY,7709,4
2/2/2020,RI,0,0
2/7/2020,FSM,0,0
1/29/2022,OR,6086,0
9/19/2021,MN,8082,3
1/24/2020,AZ,0,0
10/3/2021,FSM,0,0
3/16/2022,MN,12512,23
1/19/2022,RI,3215,15
2/2/2022,NJ,31663,106
3/13/2021,LA,9861,0
3/20/2022,WY,1769,0
4/27/2020,LA,1740,11
6/27/2021,LA,10725,1
9/3/2021,NJ,26929,10
12/23/2020,WY,373,0
4/17/2020,KY,153,11
9/17/2021,SC,11657,80
8/7/2020,AZ,4081,79
12/2/2021,NJ,28420,11
5/23/2020,LA,2683,15
8/21/2021,SC,10294,30
8/24/2021,LA,12116,139
8/10/2020,AZ,4154,4
12/18/2020,MN,4782,65
1/31/2022,KY,13917,51
9/26/2021,RI,2827,2
1/19/2022,DC,1263,3
3/10/2020,MN,0,0
8/17/2021,FSM,0,0
2/12/2020,KY,0,0
10/1/2021,NJ,27443,16
9/11/2020,FSM,0,0
12/26/2021,RI,3039,9
4/10/2022,RI,3525,0
8/31/2021,DC,1160,1
6/21/2020,RI,897,2
11/23/2021,MN,9353,37
12/18/2021,KY,12549,30
3/29/2021,VA,10242,22
1/22/2021,NJ,20875,115
1/10/2021,RI,1934,10
6/15/2020,WY,18,0
3/17/2020,LA,4,1
5/13/2020,WY,7,0
3/6/2022,FSM,0,0
8/15/2021,AZ,18464,2
12/2/2020,FSM,0,0
2/17/2021,VA,7090,15
12/28/2020,LA,7336,45
5/14/2021,WY,712,0
3/19/2021,NJ,24103,27
2/21/2022,RI,3430,5
12/18/2020,FSM,0,0
5/16/2020,OR,137,0
12/19/2020,WY,351,0
10/19/2021,MN,8581,21
7/3/2021,AZ,17975,14
5/24/2020,RI,609,11
10/13/2021,SC,13132,40
7/19/2021,SC,9896,2
6/27/2020,MN,1460,14
8/8/2021,RI,2743,0
9/11/2021,KY,9494,66
8/24/2020,NJ,15949,3
1/14/2022,RI,3175,12
3/17/2020,DC,0,0
5/21/2021,WY,713,0
2/21/2022,SC,16623,3
10/27/2021,FSM,0,0
12/17/2021,KY,12519,30
9/13/2020,RI,1073,3
1/17/2021,RI,2021,9
2/15/2021,KY,6736,21
6/28/2020,SC,716,17
4/2/2020,RI,12,2
8/13/2020,RI,1018,1
12/31/2020,OR,1477,9
3/26/2021,FSM,0,0
10/9/2020,WY,54,0
1/30/2022,MN,11532,0
3/11/2022,WY,1749,0
12/24/2021,OR,5598,0
4/2/2022,FSM,0,0
8/9/2021,AZ,18388,0
6/15/2021,AZ,17779,11
11/21/2021,KY,12002,16
7/25/2020,OR,286,4
10/20/2020,LA,5772,6
4/4/2021,AZ,16990,-1
8/17/2021,KY,8376,24
9/24/2020,FSM,0,0
8/22/2020,MN,1813,14
6/1/2021,DC,1134,2
7/20/2020,MN,1588,7
4/14/2022,DC,1333,0
1/22/2020,OR,0,0
11/13/2021,NJ,28169,17
5/13/2021,SC,9598,16
12/2/2021,KY,12187,24
3/4/2020,WY,0,0
6/12/2021,AZ,17761,21
9/10/2020,LA,5161,21
8/11/2021,FSM,0,0
8/20/2021,AZ,18561,53
3/3/2021,OR,2252,27
9/7/2020,OR,482,1
4/2/2021,LA,10161,0
2/15/2022,OR,6393,20
3/28/2020,KY,10,0
1/13/2021,DC,831,6
11/15/2020,SC,4115,9
3/1/2020,FSM,0,0
8/24/2020,MN,1828,11
7/30/2020,WY,26,0
8/17/2021,LA,11706,122
9/4/2020,LA,5035,14
3/2/2022,DC,1321,0
8/17/2020,SC,2263,9
4/22/2020,KY,201,12
10/24/2020,SC,3780,20
9/30/2020,OR,559,4
12/1/2020,KY,3182,56
2/10/2020,WY,0,0
12/20/2021,LA,14934,10
2/1/2020,SC,0,0
8/4/2020,VA,2274,30
3/18/2022,OR,6971,11
9/11/2020,WY,42,0
4/13/2021,RI,2639,3
12/8/2020,WY,280,0
1/1/2022,NJ,29053,16
3/21/2022,VA,19543,46
12/15/2020,LA,6895,50
6/28/2021,DC,1141,0
6/8/2020,MN,1228,20
2/12/2020,FSM,0,0
6/23/2020,MN,1432,7
5/19/2021,KY,7705,4
10/20/2020,SC,3666,12
6/1/2021,NJ,26219,7
6/12/2021,MN,7596,7
2/14/2021,MN,6444,7
1/24/2022,OR,5953,17
2/9/2022,DC,1305,1
11/3/2021,RI,2880,0
4/1/2021,NJ,24591,30
5/6/2020,AZ,426,31
9/9/2020,WY,42,0
10/28/2020,NJ,16324,18
4/19/2021,OR,2460,0
1/28/2022,LA,15631,61
6/27/2020,RI,932,6
9/2/2020,VA,2652,11
4/17/2021,WY,703,0
11/19/2020,VA,3912,16
7/20/2020,RI,994,1
6/21/2020,LA,3105,1
7/10/2020,MN,1537,4
10/29/2021,KY,11624,19
4/5/2022,WY,1796,5
10/26/2021,RI,2875,2
8/15/2021,KY,8327,24
1/16/2021,RI,2012,12
9/1/2021,RI,2771,2
10/21/2020,WY,61,0
12/1/2021,FSM,0,0
10/20/2020,MN,2299,7
8/3/2021,DC,1149,0
4/16/2021,MN,7073,6
10/17/2020,SC,3618,7
7/17/2021,SC,9893,4
10/14/2021,WY,1080,0
1/11/2021,VA,5477,84
1/29/2020,NJ,0,0
5/26/2020,OR,148,0
12/12/2021,AZ,23036,15
11/5/2020,AZ,6087,28
9/3/2020,WY,41,0
10/31/2020,VA,3655,1
3/6/2020,LA,0,0
4/8/2020,WY,0,0
4/10/2022,DC,1332,0
6/26/2020,KY,660,8
2/26/2021,OR,2206,2
11/16/2020,DC,660,0
6/27/2020,SC,699,1
3/4/2021,RI,2532,5
8/26/2021,OR,3095,9
12/26/2021,MN,10440,0
9/2/2020,FSM,0,0
3/2/2022,RI,3441,0
7/11/2021,NJ,26505,4
3/3/2022,WY,1741,0
11/4/2020,NJ,16391,20
9/25/2020,SC,3277,17
1/18/2022,FSM,0,0
6/5/2021,OR,2691,5
8/9/2020,AZ,4150,13
4/29/2021,MN,7221,30
2/1/2021,AZ,13124,4
9/16/2020,AZ,5371,27
7/26/2021,OR,2838,2
2/24/2022,VA,18538,97
6/10/2020,SC,569,17
9/23/2021,VA,12511,48
7/16/2020,FSM,0,0
6/25/2020,SC,688,10
11/19/2021,DC,1196,0
10/28/2021,DC,1188,1
9/25/2020,LA,5444,21
5/4/2021,DC,1106,0
3/31/2020,FSM,0,0
2/27/2020,NJ,0,0
3/22/2021,FSM,0,0
5/17/2021,DC,1122,2
5/2/2020,KY,284,10
9/15/2021,DC,1167,0
10/13/2020,MN,2204,0
6/26/2020,WY,20,0
7/5/2021,NJ,26477,4
2/10/2021,KY,6591,28
2/2/2022,VA,16548,136
4/15/2022,RI,3527,0
10/22/2020,MN,2354,20
9/30/2021,AZ,19984,25
6/7/2021,AZ,17700,0
6/21/2021,OR,2756,2
9/20/2021,WY,918,0
3/8/2020,RI,0,0
1/16/2022,KY,13383,33
12/4/2021,RI,2942,1
10/31/2021,SC,13787,26
1/26/2020,RI,0,0
2/25/2020,MN,0,0
8/30/2021,KY,8866,45
7/20/2020,WY,24,0
2/6/2020,AZ,0,0
3/2/2022,FSM,0,0
10/20/2021,VA,13624,39
3/18/2022,WY,1769,0
10/5/2020,DC,631,0
2/28/2020,SC,0,0
9/1/2021,MN,7910,6
4/15/2020,VA,208,13
5/18/2020,RI,506,7
1/15/2022,SC,14997,52
12/30/2020,MN,5321,66
10/30/2021,SC,13761,8
8/21/2020,LA,4687,50
7/19/2021,NJ,26545,6
5/6/2020,KY,323,12
10/25/2020,VA,3581,2
12/19/2020,MN,4839,57
9/24/2020,AZ,5559,34
4/12/2022,NJ,33306,-2
7/5/2021,WY,747,0
3/5/2020,LA,0,0
4/24/2021,KY,7561,8
12/25/2020,KY,4526,42
8/17/2020,KY,1040,11
2/9/2022,LA,16066,50
2/10/2021,NJ,22250,147
4/2/2022,MN,12640,0
5/28/2020,AZ,857,26
12/25/2020,RI,1716,7
7/15/2021,KY,7979,5
10/6/2021,RI,2847,3
10/23/2020,VA,3578,39
5/10/2021,FSM,0,0
6/4/2020,RI,756,14
4/18/2020,LA,1267,54
4/14/2022,VA,20023,35
1/29/2021,SC,6961,42
1/28/2020,SC,0,0
10/18/2020,SC,3641,23
11/16/2021,DC,1195,0
4/1/2022,FSM,0,0
2/2/2021,OR,1981,23
6/30/2020,NJ,15035,43
6/14/2021,FSM,0,0
4/15/2020,OR,58,3
9/24/2021,KY,10248,69
5/27/2021,LA,10570,8
4/30/2021,WY,707,0
7/15/2021,DC,1145,0
4/25/2021,VA,10706,15
8/13/2020,SC,2139,45
7/29/2020,NJ,15798,-27
11/7/2021,LA,14615,0
11/29/2021,FSM,0,0
7/26/2020,OR,289,3
7/18/2021,AZ,18117,3
6/29/2021,WY,747,7
2/19/2020,DC,0,0
12/23/2020,NJ,18466,140
6/2/2021,SC,9722,2
8/7/2021,SC,10007,15
7/31/2020,OR,322,6
9/27/2021,VA,12648,33
11/12/2021,KY,11875,9
12/30/2021,WY,1526,0
8/25/2021,WY,835,0
11/15/2020,OR,761,2
7/27/2021,KY,8043,7
7/27/2020,FSM,0,0
4/13/2021,WY,703,2
11/18/2021,OR,4886,13
11/21/2020,VA,3938,0
10/1/2021,WY,996,0
10/4/2021,KY,10827,52
4/30/2020,WY,7,0
12/1/2021,VA,14741,11
5/12/2020,SC,336,7
2/25/2021,DC,1005,4
12/8/2021,KY,12294,17
3/29/2022,WY,1791,8
2/20/2021,RI,2454,84
1/30/2021,RI,2158,10
6/9/2021,VA,11270,10
3/9/2021,LA,9769,11
3/11/2020,MN,0,0
7/24/2020,DC,581,0
2/15/2020,KY,0,0
11/18/2021,FSM,0,0
3/12/2022,DC,1326,0
2/28/2020,KY,0,0
7/26/2020,NJ,15787,11
4/24/2020,NJ,5617,249
9/28/2020,RI,1109,2
7/14/2021,NJ,26527,11
5/9/2020,FSM,0,0
5/31/2020,OR,153,0
5/30/2020,MN,1050,44
9/1/2020,RI,1049,2
2/25/2020,LA,0,0
8/7/2021,FSM,0,0
6/6/2021,WY,720,0
10/26/2021,VA,13827,34
4/5/2020,SC,32,4
4/12/2021,KY,7477,10
3/25/2022,AZ,28883,0
5/11/2020,SC,329,3
12/16/2020,KY,3992,54
8/5/2020,NJ,15842,-15
11/8/2020,RI,1231,1
9/22/2021,KY,10120,66
1/9/2022,FSM,0,0
6/8/2020,KY,560,6
11/17/2020,LA,6156,17
3/25/2021,RI,2597,1
8/13/2020,LA,4402,41
7/13/2021,LA,10798,9
5/25/2021,AZ,17569,14
6/19/2021,NJ,26370,3
6/29/2020,KY,678,6
7/6/2020,FSM,0,0
2/28/2020,RI,0,0
8/28/2021,NJ,26844,18
2/20/2021,LA,9440,0
8/1/2020,DC,585,0
8/1/2020,KY,902,6
12/9/2021,KY,12315,21
6/5/2020,OR,161,2
3/15/2021,LA,9903,19
9/7/2020,MN,1914,2
2/3/2021,VA,6650,75
2/6/2020,OR,0,0
9/2/2021,OR,3248,27
5/18/2021,DC,1122,0
8/10/2020,MN,1707,6
7/11/2021,SC,9874,2
8/1/2021,LA,11017,9
6/26/2020,MN,1446,0
1/7/2021,WY,489,25
8/16/2021,RI,2746,0
7/29/2021,OR,2855,6
1/10/2022,LA,15073,19
1/19/2022,VA,15855,18
7/26/2021,MN,7746,1
5/10/2021,SC,9574,2
11/30/2021,KY,12143,15
11/29/2020,DC,680,2
1/30/2020,DC,0,0
11/21/2021,LA,14749,0
8/31/2020,WY,37,0
10/6/2021,LA,14102,34
6/5/2021,NJ,26273,8
3/27/2020,DC,4,1
5/9/2020,MN,578,44
3/30/2022,RI,3522,0
11/9/2021,FSM,0,0
5/5/2021,FSM,0,0
5/17/2020,RI,499,10
10/10/2020,VA,3358,4
8/31/2020,OR,459,1
9/14/2021,OR,3490,44
10/10/2020,DC,636,2
4/4/2021,MN,6953,0
8/9/2020,LA,4263,56
12/12/2021,DC,1199,0
2/16/2020,NJ,0,0
1/19/2021,VA,5861,63
7/16/2020,VA,2013,6
10/5/2021,OR,3867,44
3/27/2022,FSM,0,0
8/20/2021,DC,1155,0
12/17/2021,LA,14924,6
6/16/2021,DC,1139,1
11/8/2021,KY,11820,17
10/22/2020,SC,3710,12
7/21/2021,WY,766,0
3/31/2022,FSM,0,0
11/22/2020,FSM,0,0
12/28/2020,AZ,8469,42
1/27/2021,OR,1924,20
3/28/2020,WY,0,0
6/30/2020,MN,1482,12
11/8/2020,NJ,16429,4
11/14/2021,DC,1194,0
12/11/2021,KY,12362,23
11/14/2020,WY,144,17
8/7/2020,SC,1937,51
3/9/2022,LA,16832,19
10/24/2020,MN,2381,14
10/23/2020,WY,68,0
1/20/2021,VA,5940,79
1/29/2021,KY,6177,26
2/6/2022,OR,6214,0
2/2/2020,KY,0,0
6/26/2021,OR,2763,2
8/2/2021,MN,7767,2
3/25/2022,DC,1331,0
2/1/2022,KY,13964,47
1/28/2020,DC,0,0
3/10/2022,RI,3504,12
8/16/2021,SC,10153,19
10/28/2020,FSM,0,0
11/13/2020,LA,6121,24
6/6/2020,DC,483,4
4/8/2021,DC,1077,1
11/28/2021,VA,14656,0
5/27/2020,NJ,11339,148
5/23/2021,NJ,26091,7
